word: የሚቆመው	stem: ሚቆመው
word: ስላወጣቸው	stem: ስላወጣቸ
word: አበባቸውም	stem: አበባቸው
word: አትተዉ	stem: አትተው
word: ይቀብሩታል	citation: ቀበረ
word: እብሪተኛው	stem: እብሪተኛ
word: ይበልጣልና	citation: በለጠ
word: ተማምለናል	citation: ተማመለ
word: እንዲያስተካክሉ	stem: ንዲያስተካክሉ
word: እፈታልሃለሁ	stem: እፈታልሀለህ
word: ደጋፊዎች	stem: ደገፈ
word: ስለሚዳርጋችሁ	stem: ስለሚዳርጋችህ
word: በመቅደሱ	stem: መቅደስ
word: ያለባት	stem: አለባት
word: የመጣችው	stem: መጣችው
word: አይሳካላቸውም	stem: አይሳካል
word: መልካውን	stem: መልካ
word: መልአኮቻቸው	stem: መልአካ
word: የርግብ	stem: ርግብ
word: ሰፈሮችን	stem: ሰፈር
word: ሲገዙ	stem: ሲገዝ
word: ፈቶችንና	stem: ፈታ
word: ይጎናጸፉ	stem: ይጎናጸፍ
word: ያላዘዝኩትንና	stem: አላዘዝኩትንና
word: አነሳኝ	stem: አነሰነ
word: አጭበርብረዋል	citation: አጭበረበረ
word: መብረቁንም	stem: መብረቅ
word: የሙሾ	stem: ሙሾ
word: ከአቢዔዜር	stem: አቢኤዜር
word: በቀኙም	stem: በቀኝ
word: በወይፈኖች	stem: ወይፈኖች
word: መድቧቸው	citation: መደበ
word: ያዢው	stem: ያዢ
word: መሬታቸውንና	stem: መሬት
word: የአጥማቂው	stem: አጥማቂ
word: አትስከሩ	citation: ሰከረ
word: በማይበት	stem: ማይበት
word: ያብረቀርቃል	stem: አብረቀርቃል
word: ተከታተሉ	citation: ተከታተለ
word: ሊማረኩ	citation: ተማረከ
word: የተጋደምክና	stem: ተጋደምክና
word: እመኑ	stem: መን
word: አታርመኝ	citation: አታረመ
word: ግትርና	stem: ግትር
word: ወደሚፈስሱባት	stem: ሚፈስሱባት
word: ወርሰዋል	citation: ወረሰ
word: በክረምት	stem: ክረምት
word: ማሽካካትሽ	stem: ማሽካካት
word: በረጅሙና	stem: በረጅም
word: ኢያንበሬስ	stem: ኢያንበሬ
word: አብዛኞቻችሁ	stem: አበዘነ
word: የገባችውን	stem: ገባችውን
word: መተዳደሪያዋን	stem: መተዳደሪያዋ
word: አስቀምጠውና	citation: አስቀመጠ
word: የደማስቆዎቹ	stem: የደማስቆዋ
word: ሃሻብያህ	stem: ሀሻብያ
word: ጽዋዎቹም	stem: ጽዋዎች
word: የአናቶቱን	stem: የአናቶቱ
word: ያልሽኝን	stem: ያልሽኝ
word: የቶላውያን	stem: ቶላውያን
word: ከመቶ	stem: መቶ
word: እንደሚገዛ	stem: ሚገዛ
word: በመደበኛው	stem: መደበኛ
word: የተወሰነውንም	citation: ተወሰነ
word: አይቅረብ	citation: ቀረበ
word: መውለጃዋ	stem: ወለደ
word: የፈለገውን	citation: ፈለገ
word: የዘሩባቤል	stem: ዘሩባቤል
word: በእምነቱ	stem: እምነት
word: ሊበላቸው	stem: ሊበል
word: እንዲመጣባቸው	stem: ንዲመጣባቸ
word: ዕድሜስ	stem: እድሜ
word: ድንኳንሽን	stem: ድንኳን
word: ለረከሰችውና	stem: ለረከሰችው
word: ልብስን	stem: ልብስ
word: ባላመጣውና	stem: ባላመጣው
word: እንዳናገረው	stem: ንዳናገረ
word: በለኝ	stem: ለኝ
word: ለሃጩን	stem: ለሀጭ
word: ሞልታችሁ	stem: ሞልታችህ
word: ለመሰብሰብና	stem: ተሰበሰበ
word: ያኖራሉ	stem: ያኖራል
word: ጠንቃቆች	stem: ጠንቃቃ
word: እንደሚወለድ	citation: ተወለደ
word: መንጻትህ	stem: መንጻት
word: የታችኛውንና	stem: የታችኛውን
word: የሚነግሠውን	citation: ነገሰ
word: ስታፈሩ	stem: ስታፈር
word: በፈጸማቸው	citation: ፈጸመ
word: በስናግም	stem: በስናግ
word: የሆንኩለትን	stem: ሆንኩለት
word: ይከፈላቸዋል	citation: ተከፈለ
word: የሰጠሃቸውን	stem: የሰጠሀቸ
word: ስሜቴ	stem: ስሜት
word: አረከስከው	citation: አረከሰ
word: ፈልጓል	citation: ፈለገ
word: ለማገልገልም	stem: አገለገለ
word: እስካለበትም	stem: አለበት
word: እየተወጣን	stem: የተወጣን
word: ለሠራ	stem: ሰራ
word: አንደበታችንን	stem: አንደበት
word: በዘለላዎቹም	stem: በዘለላዎች
word: በተራሮቼም	stem: በተራሮቼ
word: ከመብራታቸው	stem: ከመብራታቸ
word: እያጥለቀለቀ	stem: ያጥለቀለቀ
word: ይምጣባቸው	stem: ይምጣባቸ
word: ኢየሱስን	stem: ኢየሱስ
word: ለአካል	stem: አካል
word: አጥብቆ	citation: አጠበቀ
word: አምላኪዎቹን	stem: አመለከ
word: መጠኑም	stem: መጠን
word: የሚዋጋውንና	stem: የሚዋጋ
word: እንድታደርጉና	citation: አደረገ
word: ርኤሞች	stem: ርኤም
word: መጥቶብሻልና	stem: መጥቶብሻል
word: በመዝናናት	stem: መዝናናት
word: በሸበተው	stem: በሸበተ
word: በጠጠሩም	stem: በጠጠር
word: ልኬአለሁ	stem: ልኬአለህ
word: ቢደረግ	citation: ተደረገ
word: ትናንሾቹንና	stem: ትናንሾች
word: በኤንዶር	stem: ኤንዶር
word: የሚተነብዩትና	stem: የሚተነብዩት
word: አረማመዴንም	stem: አረማመድ
word: ይሠቃዩ	stem: ይሰቃይ
word: ያደረግክ	citation: አደረገ
word: ሰብስቡና	citation: ሰበሰበ
word: በአምዖን	stem: በአምኦ
word: ተኙ	stem: ተኝ
word: የታደገበትን	stem: የታደገበት
word: እንዳሳይህና	stem: አሳይህ
word: በፊርማህ	stem: ፊርማ
word: ባገኘችው	stem: አገኘችው
word: ሊበሉ	stem: ሊበል
word: ሲሰጣችሁ	stem: ሲሰጥ
word: ከአገርህ	stem: አገር
word: ሕዝቧን	stem: ህዝብ
word: ሊቀቡ	stem: ሊቀብ
word: የሚያረክሰው	citation: አረከሰ
word: ከሆር	stem: ሆር
word: ደዌን	stem: ደዌ
word: ያበደረው	citation: አበደረ
word: ወዳለሁበት	stem: አለሁበት
word: ወንድሞቹና	stem: ወንድም
word: በተነሳው	stem: በተነሳ
word: ጨፈጨፋቸው	citation: ጨፈጨፈ
word: ትናንት	citation: ናነተ
word: ገአልና	stem: ገአል
word: ያምኑበታል	stem: አምኑበታል
word: በመዝመት	stem: ዘመተ
word: ደበቁት	citation: ደበቀ
word: ዛቡድ	citation: ዛቦደ
word: እንደጠራ	stem: ጠራ
word: ወንድማችሁን	stem: ወንድም
word: ሊያናግረው	citation: አናገረ
word: ያስደነብራል	stem: አስደነብራል
word: ይለውጡ	stem: ይለውጥ
word: ስጡን	stem: ስጡ
word: በሬህም	stem: በሬህ
word: ከእንጨቱ	stem: እንጨት
word: ቁባቱም	stem: ቁባቱ
word: ይደሰታሉ	citation: ተደሰተ
word: ራእዮቹ	stem: ራእይ
word: ሊሞትብኝ	citation: ሞጠተ
word: በአራራት	stem: አራራት
word: ጭረት	citation: ጨረተ
word: አልተመለሳችሁም	stem: አልተመለሳችሁ
word: ገሠጽኳቸው	stem: ገሰጽክዋቸ
word: ያመጣነው	stem: አመጣነ
word: ምድያማውያን	stem: ምድያማውያ
word: ልንገረው	citation: ነገረ
word: እንደሚራራ	stem: ሚራራ
word: ሰውነትስ	stem: ሰውነት
word: ስላልተቀበልክና	stem: አልተቀበልክና
word: አዝናችኋል	stem: አዝናችህዋል
word: ያለእውነተኛው	stem: አለእውነተኛ
word: የታያችሁን	stem: ታያችሁ
word: ለሚስቶቻችሁና	stem: ሚስቶች
word: እንደወደቅክ	citation: ወደቀ
word: ከምግቡ	stem: ምግብ
word: ከበሮታይ	stem: በሮታይ
word: አትስጡ	stem: አትስጥ
word: ለሚበራ	stem: ሚበራ
word: ጣልን	stem: ጣል
word: ማወደስና	stem: አወደሰ
word: ሐረጋቸውን	stem: ሀረግ
word: የተላክሁት	stem: ተላክሁት
word: ሳንቃና	stem: ሳንቃ
word: አውድማቸው	citation: አወደመ
word: አመቺ	citation: አመጠተተ
word: እያሳሳቱና	stem: አሳሳት
word: ለኢዮርብዓም	stem: ለኢዮርብአ
word: ለሚረዳም	stem: ሚረዳም
word: ከአገልጋዪቱ	stem: አገልጋዪት
word: ሰባብሩ	citation: ሰባበረ
word: ዋኖሶች	stem: ዋኖሳ
word: አጋጣሚ	stem: አጋጠመ
word: መግቢያዎች	stem: መግቢያ
word: በእርዳታ	stem: እርዳታ
word: እንተካቸዋለን	stem: እንተካቸዋለ
word: ያደረጋት	citation: አደረገ
word: ጣሉት	citation: ጣሎተ
word: ከቀረበው	citation: ቀረበ
word: ለሸሚዳ	stem: ሸሚዳ
word: ባርክ	stem: አርክ
word: ተራሮቹ	stem: ተራራ
word: መጋዝ	citation: መጋሰዘ
word: እናውቃለንና	stem: ናውቃለንና
word: የምትሉትን	stem: ምትሉት
word: አውጥቼ	stem: አውጥች
word: መመለክ	stem: ተመለከ
word: ዘቦች	stem: ዘብ
word: አንቺንና	stem: አንቺ
word: የተሻለውንና	stem: ተሻለ
word: መሐላቸውም	stem: መሀል
word: በባለቤትነት	stem: ባለቤትነት
word: እንደተሸፈነ	stem: ንደተሸፈነ
word: አንጀትህና	stem: አንጀትህ
word: ምለውላቸው	stem: ምለውላቸ
word: አገለገሉ	citation: አገለገለ
word: ስለሞተና	stem: ሞተና
word: ያአሲዔል	stem: አአሲኤል
word: ስትጾሙና	stem: ስትጾም
word: ዕዝራ	stem: ዝራ
word: ሞቱም	stem: ሞት
word: ዜብን	stem: ዜብ
word: እንዲሆንም	stem: ንዲሆንም
word: በጉጉት	stem: ጉጉት
word: ቅቤና	stem: ቅቤ
word: እየበላችሁና	stem: የበላችህ
word: ተኝተው	stem: ተኝተ
word: ማርቆስ	stem: ማርቆ
word: ያገኙኛል	stem: አገኙኛል
word: እንድንሰብክላቸው	citation: ሰበከ
word: ያወገዛቸውን	citation: አወገዘ
word: አናውጦ	citation: አናወጠ
word: በአሜኬላና	stem: አሜኬላ
word: ማሰር	stem: አሰሰረ
word: አላመንኩም	stem: አላመንኩ
word: ይዟቸዋል	stem: ይዝዋቸዋል
word: የሚታዩትና	stem: ሚታዩት
word: ስለምሰጣቸው	stem: ስለምሰጣቸ
word: ኤንጋኒምን	stem: ኤንጋኒም
word: ግብዝነትን	stem: ግብዝነት
word: ሳትሸከሙ	stem: ሳትሸከም
word: እንዲሰክሩም	stem: ንዲሰክሩ
word: አሳዳጆቼን	stem: አሳደደ
word: ልጆቻቸው	stem: ልጅ
word: ያለልጅም	stem: አለልጅም
word: የሚለው	stem: ሚለ
word: እንወስን	citation: ወሰነ
word: የወቀርከው	citation: ወቀረ
word: የጦፈ	stem: ጦፈ
word: የሊቢያ	stem: ሊቢያ
word: አትቀርም	stem: አትቀር
word: የሚያቀርብልኝ	citation: አቀረበ
word: የሂታውያን	stem: ሂታውያን
word: ለመሆናችን	stem: መሆን
word: አጉረመረሙ	citation: አጉረመረመ
word: ወታደሮቿ	stem: ወታደሮች
word: እንደምታድኑ	stem: ንደምታድን
word: በተጨነቀም	stem: ተጨነቀም
word: እንደቀለሰው	stem: ቀለሰው
word: የምሰጥህን	stem: ምሰጥህን
word: ለቀቁበት	citation: ለቀቀ
word: አፌዝባችኋለሁ	stem: አፌዝባችህዋለህ
word: ተገኘሁ	stem: ተገኘህ
word: እንዳትሞላ	stem: ንዳትሞላ
word: ጎሳ	citation: ጎሰሰ
word: ማንነቱም	stem: ማንነት
word: ላድርግባትና	citation: አደረገ
word: ፍታልን	stem: ፍታል
word: የሚጠቅም	citation: ጠቀመ
word: የጋገረችውን	stem: ጋገረችውን
word: ይገሥጸዋል	citation: ገሰጸ
word: የነገረውንም	citation: ነገረ
word: የዮሴፍን	stem: ዮሴፍ
word: በማደለብ	stem: አደለበ
word: የምቤዥሽ	stem: ምቤዥ
word: ተቸግሬ	citation: ተቸገረ
word: እስኪያልቁ	stem: ስኪያልቁ
word: በአዱላምና	stem: አዱላምና
word: እያጠመቃችኋቸው	stem: ያጠመቃችህዋቸው
word: ያቻትና	stem: አቻትና
word: ባወጣላቸው	stem: አወጣላቸ
word: ቅርጫቶች	stem: ቅርጫት
word: የተሠራውን	stem: ተሰራ
word: የስምምነት	stem: ስምምነት
word: ለመበቀል	stem: ተበቀለ
word: የወለዳት	citation: ወለደ
word: የበተንካቸው	citation: በተነ
word: የመደናገጥ	stem: ተደናገጠ
word: ምስሎችና	stem: ምስል
word: ለማንደድ	stem: አነደደ
word: ይናፈሳል	citation: ተናፈሰ
word: የኢቄሽ	stem: ኢቄሽ
word: ዮፍታሔን	stem: ዮፍታህ
word: ወዳጆቼና	stem: ወደደ
word: ወንድሞቹንና	stem: ወንድም
word: ሦራን	stem: ሶራ
word: እንዳመፀ	stem: ንዳመጸ
word: ከዮሃናን	stem: ከዮሀና
word: የሚዋጅበትን	stem: ሚዋጅበትን
word: የተደቆሰውን	citation: ተደቆሰ
word: ያደረው	citation: አደረረ
word: የፋሲካን	stem: ፋሲካ
word: ፍረድ	citation: ፈረደ
word: በየጊዜውም	stem: ጊዜ
word: የመንግሥታት	stem: መንግስታት
word: ከከሳሾቹ	stem: ከሰሰ
word: ታደርግሃለች	citation: አደረገ
word: ሐሴትን	stem: ሀሴት
word: የበዘበዙትን	citation: በዘበዘ
word: ለውጠሽ	stem: ውጠሽ
word: የቶጋርማ	stem: ቶጋርማ
word: በማሳውም	stem: ማሳ
word: ግንዱን	stem: ግንድ
word: ቢጮኹም	stem: ቢጮህ
word: ይገልጥላችኋል	stem: ይገልጥላችህዋል
word: የንዴቱን	stem: የንዴት
word: ስለዳረግካት	stem: ዳረግካት
word: አራዊትንም	stem: አራዊት
word: አስተላልፉ	stem: አስተላልፍ
word: እግርህን	stem: እግር
word: ሕልምና	stem: ህልም
word: ፍትወቷ	stem: ፍትወት
word: ሲነፋና	stem: ሲነፋ
word: በመመልከትና	stem: ተመለከተ
word: እንደወለዱ	citation: ወለደ
word: የነሪያህን	stem: የነሪያህ
word: መልአኩ	stem: መልአክ
word: በለሳንና	stem: በለሳ
word: ላባዎቹንም	stem: ላባው
word: ለገላቸውም	stem: ገላቸውም
word: ትንሣኤም	stem: ትንሳኤ
word: እንዳይነሳ	stem: ንዳይነሳ
word: መዳብን	stem: መዳብ
word: ጳንጥዮስ	stem: ጳንጥዮ
word: ነስንሶ	citation: ነሰነሰ
word: ዕቃዎቹ	stem: እቃ
word: የቢንያማዊው	stem: የቢንያማዊ
word: ከተከተላችሁ	citation: ተከተለ
word: ይንበረከኩ	citation: ተንበረከከ
word: በክብራማው	stem: ክብራማ
word: መርዶክዮስ	stem: መርዶክዮ
word: ባለሥልጣናትን	stem: ባለስልጣናት
word: ገዢያችን	stem: ገዢያች
word: እርከን	stem: እርከ
word: እንዲኮነኑ	stem: እንዲኮነን
word: እየሄድክ	stem: የሄድክ
word: የታሸገ	stem: ታሸገ
word: ዲቃላዎች	stem: ዲቃላ
word: ከበበው	citation: ከበበ
word: ከወንድሞች	stem: ወንድም
word: ያገባችና	stem: አገባች
word: መጥተናል	citation: መጠተ
word: ምጽጳን	stem: ምጽጳ
word: ሥርዓቶችን	stem: ስርአታ
word: እብድ	stem: ብድ
word: ራስንም	stem: ራስ
word: ሦስቱንም	stem: ሶስት
word: ቀምሷል	citation: ቀመሰ
word: አየህ	stem: አየ
word: አድገዋል	citation: አደደገ
word: አውራጃም	stem: አውራጃ
word: የሚስተካከሉበት	stem: ሚስተካከሉበት
word: ጠባቂዎችም	stem: ጠባቂው
word: የምትሰፍሩበትን	citation: ሰፈረ
word: ያዛት	stem: አዛት
word: ለሾምኳቸው	stem: ሾምኳቸ
word: የምትችል	stem: ምትችል
word: የመንኮራኩሮቹና	stem: መንኮራኩራ
word: የናኮር	stem: ናኮር
word: አልነበራችሁምና	stem: አልነበራችሁም
word: የጶጥፌራ	stem: ጶጥፌራ
word: ከሐና	stem: ሀና
word: የምታስተምረው	stem: ምታስተምረው
word: ከሰበክንላችሁ	citation: ሰበከ
word: ሙታንም	stem: ሙታ
word: እንድታደርጉ	citation: አደረገ
word: የማሰፍነው	stem: የማሰፍነ
word: ባረከሰች	stem: አረከሰች
word: ቀጠርሽ	citation: ቀጠረ
word: የሺሆርን	stem: ሺሆርን
word: እያጠመቅኩ	stem: ያጠመቅኩ
word: ዘማሪዎች	stem: ዘመረ
word: ይወዱሃል	citation: ወደደ
word: ስእለቶቿ	stem: ስእለታ
word: አስደሳች	stem: አስደሰተ
word: የንስሐ	stem: ንስሀ
word: ሥጋህና	stem: ስጋ
word: በአካባቢያችን	stem: አካባቢ
word: እሆናለሁ	stem: እሆናለህ
